Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2gKuOZoUGk56md4lgf9eq9,"10°C","Whatever The Weather","Whatever The Weather",2022-04-08,262375,26,false,,2026-04-09T09:22:44Z,"ambient,idm,drone","Ghostly International",0.369,0.207,11,-23.471,0,0.0424,0.99,0.925,0.124,0.515,119.67,4
spotify:track:6Qyy9fqDBBZyl90snerjl0,"Undercurrent","Depths","Windy & Carl",1998,281453,27,false,,2026-04-09T09:22:44Z,"drone,ambient,shoegaze,dream pop,space rock","kranky",0.0862,0.222,9,-20.901,1,0.0441,0.893,0.795,0.11,0.109,202.983,4
spotify:track:0XLH43dcYq2pOe7COx8gPT,"Wisdom Eye","Eternity","Alice Coltrane",1976,190066,46,false,,2026-04-09T09:22:44Z,"free jazz,jazz,experimental jazz,ambient jazz","Rhino/Warner Records",0.351,0.0225,4,-30.405,0,0.0423,0.981,0.828,0.082,0.0994,80.9,5
spotify:track:3T6hC2yWf0fsUxM7uWXkDn,"Pop 1","Pop","GAS",2000,311560,42,false,,2026-04-09T09:22:44Z,"ambient,drone,dub techno,idm,minimal techno,dark ambient","Kompakt",0.0748,0.041,5,-18.582,1,0.0405,0.924,0.948,0.089,0.426,82.531,3
spotify:track:7lG5m4JN0exualOkghSNXq,"A Time of Quiet Between the Storms","Dune: Part Two (Original Motion Picture Soundtrack)","Hans Zimmer",2024-02-23,261797,61,false,,2026-04-09T09:22:44Z,"soundtrack,score","WaterTower Music",0.0651,0.0654,11,-20.893,0,0.039,0.614,0.453,0.0856,0.0358,70.903,5
spotify:track:0IPOJsga3hbAtJrsPGJ7uS,"Unreal","AIDOL (O.S.T.)","Lawrence Lek",2020-11-27,173386,16,false,,2026-04-09T09:22:44Z,"ambient","Hyperdub",0.485,0.381,9,-15.839,0,0.0311,0.824,0.292,0.0857,0.0832,120.02,4
spotify:track:74DxOVwXdBdn1rrfK8SFCU,"Russian Snow","Rising Fog","Lucette Bourdin",2008-11-17,508613,28,false,,2026-04-09T09:22:44Z,"space music,drone,ambient","Dark Duck Records",0.189,0.0601,0,-26.69,1,0.0424,0.969,0.934,0.0975,0.0347,141.113,4
spotify:track:4K4kedXFAuW6gn8iwgGFTw,"Poa Alpina","Substrata + Man with a Movie Camera","Biosphere",1997-07-12,251066,46,false,,2026-04-09T09:22:44Z,"ambient,drone,idm,space music,dark ambient,electroacoustic","Biophon Records (Norway)",0.219,0.0304,7,-35.2,0,0.0375,0.909,0.938,0.149,0.114,130.244,4
spotify:track:0VLHVVJ67LemumV38DDb5b,"Submersible","Replica","Oneohtrix Point Never",2011-11-08,230759,44,false,,2026-04-09T09:22:44Z,"plunderphonics,idm,ambient,drone,experimental,vaporwave","Warp Records",0.181,0.382,2,-13.729,1,0.0548,0.882,0.88,0.375,0.0362,114.627,4
spotify:track:5oRHGXBUNsioP4HyhJl3hI,"Saku","Sakura","Susumu Yokota",2000-09-11,345840,48,false,,2026-04-09T09:22:44Z,"ambient,idm,drone","Lo Recordings",0.395,0.156,2,-17.997,1,0.0337,0.833,0.893,0.117,0.115,118.257,4
spotify:track:333Oq434csQAOaTs5NsITr,"dlp 1.1","The Disintegration Loops (Remastered)","William Basinski",2002-04-16,3815786,36,false,,2026-04-09T09:22:44Z,"ambient,drone,minimalism,dark ambient","Temporary Residence Ltd.",0.201,0.0941,5,-30.788,1,0.0411,0.972,0.943,0.107,0.0698,103.769,5
spotify:track:4HdsV5kyQhBMuTofIWGEaM,"Kamikakushi (神隠し)","Jōhatsu (蒸発)","Mark Barrott",2023-04-17,302984,25,false,,2026-04-09T09:22:44Z,"ambient","Anjunachill",0.121,0.00223,5,-27.333,1,0.0461,0.962,0.886,0.115,0.0299,71.85,4
spotify:track:1ZxUx7Yff4DabKmlpwISHY,"Le Jardin De Barbican","3 Commissions","Mira Calix",2004-09-06,699853,22,false,,2026-04-09T09:22:44Z,"idm,experimental jazz,electroacoustic,ambient","Warp Records",0.232,0.321,0,-13.507,1,0.0568,0.717,0.11,0.65,0.152,80.415,4
spotify:track:4YEKwC3ipNg9LdR02OL8h2,"Nothing It Can","Moiety","Helios",2014-05-20,287520,37,false,,2026-04-09T09:22:44Z,"ambient,post-rock,space music","Unseen",0.181,0.245,1,-12.333,1,0.0389,0.779,0.899,0.0681,0.0366,109.007,4
spotify:track:5Kp4uIt000uLfxYahTupG4,"Wind On Wind","Evening Star","Robert Fripp;Brian Eno",1975-12,193280,40,false,,2026-04-09T09:22:44Z,"ambient,art rock,progressive rock,drone,experimental,experimental jazz,krautrock,minimalism,glam rock,space music","Discipline Global Mobile",0.0843,0.0589,8,-26.134,1,0.0431,0.972,0.93,0.0849,0.0332,70.333,3
spotify:track:3g1hBwztBeoT9dK9w16ENA,"Postscript","Beat","Bowery Electric",1996-11-12,1001200,37,false,,2026-04-09T09:22:44Z,"trip hop,shoegaze,slowcore,downtempo,drone,post-rock,dream pop","kranky",0.0659,0.013,4,-38.437,1,0.0436,0.979,0.847,0.0704,0.0343,71.635,1
spotify:track:2VBkmi8P3zfrD5fAADEfIt,"Flown","The Magic Place","Julianna Barwick",2011-02-11,304160,29,false,,2026-04-09T09:22:44Z,"ambient,drone,art pop","Florid Recordings",0.185,0.17,5,-17.286,1,0.039,0.994,0.912,0.0825,0.0367,87.839,4
spotify:track:0jV5pkyZByn7pV12Rzbtuu,"Track3a (2waynice)","Playthroughs","Keith Fullerton Whitman",2002-10-01,330826,26,false,,2026-04-09T09:22:44Z,"ambient,drone,musique concrète,electroacoustic","kranky",0.294,0.0000203,4,-32.406,1,0.0927,0.99,0.131,0.0817,0.812,69.153,3
spotify:track:3bCmDqflFBHijgJfvtqev5,"1/1 - Remastered 2004","Ambient 1: Music For Airports (Remastered 2004)","Brian Eno",1978,1041520,55,false,,2026-04-09T09:22:44Z,"ambient,krautrock,art rock,minimalism,drone,glam rock,space music","EMI Marketing",0.26,0.00397,2,-31.095,1,0.0406,0.982,0.913,0.102,0.0368,82.862,4
spotify:track:5DZ4M3yMat79ok25rZHuA9,"Olson","Music Has The Right To Children","Boards of Canada",1998-04-20,91706,59,false,,2026-04-09T09:22:44Z,"idm,ambient,trip hop,downtempo,electronic","Warp Records",0.239,0.0138,5,-32.843,0,0.029,0.937,0.916,0.13,0.0357,63.171,4
spotify:track:2rRrV0syrGGaVbVDHXESs3,"Dungeoneering","Harmony in Ultraviolet","Tim Hecker",2006-10-16,324653,37,false,,2026-04-09T09:22:44Z,"drone,ambient,electroacoustic,idm,dark ambient,experimental,minimalism","kranky",0.173,0.656,8,-8.004,0,0.0511,0.549,0.885,0.158,0.0723,73.208,4
spotify:track:0Pg0frSTti7d8Ck1OmOYkz,"#20","Selected Ambient Works Volume II","Aphex Twin",1994-03-07,255333,58,false,,2026-04-09T09:22:44Z,"idm,ambient,electronica","Warp Records",0.108,0.0419,9,-26.441,0,0.0418,0.971,0.909,0.052,0.0429,69.511,3
spotify:track:4XL9nn0qDcLA25X88wxmrw,"Heaven Will Come","Shards","Tim Hecker",2025-02-21,288216,35,false,,2026-04-09T09:22:44Z,"drone,ambient,electroacoustic,idm,dark ambient,experimental,minimalism","kranky",0.097,0.207,0,-15.849,0,0.0399,0.701,0.946,0.0995,0.033,70.697,3
spotify:track:2Px24p2YvxnJt2nF4VShyO,"Sphere Of No-Form - Alternative Version","Substrata [Alternative Versions]","Biosphere",2022-10-14,503259,23,false,,2026-04-09T09:22:44Z,"ambient,drone,idm,space music,dark ambient,electroacoustic","Biophon Records (Norway)",0.166,0.308,10,-24.877,0,0.0511,0.841,0.947,0.0761,0.0758,80.365,5
spotify:track:5LoOvEPLbNBSRjWoKj7snC,"A Rainbow in Curved Air","A Rainbow In Curved Air","Terry Riley",1971,1119660,33,false,,2026-04-09T09:22:44Z,"minimalism,avant-garde,contemporary classical,musique concrète,ambient,experimental,drone,krautrock,electroacoustic","Columbia",0.207,0.517,2,-14.048,1,0.0519,0.672,0.574,0.142,0.129,170.194,4
spotify:track:1mMMpiuaPQe9I6RIqtFWql,"Delta Rain Dream","Fourth World Vol 1 Possible Musics","Jon Hassell;Brian Eno",1980-01-01,209040,33,false,,2026-04-09T09:22:44Z,"ambient jazz,ambient,minimalism,experimental jazz,electroacoustic,drone,musique concrète,avant-garde,krautrock,art rock,glam rock,space music","One Up",0.497,0.537,6,-23.866,1,0.0487,0.924,0.849,0.104,0.146,80.002,3
spotify:track:0s5x2cr3VyJYez1W8SKXC0,"Ferrum","Mirror","Chihei Hatakeyama",2011-08-01,973880,34,false,,2026-04-09T09:22:44Z,"drone,ambient,space music","Room 40",0.23,0.168,3,-22.653,1,0.0481,0.988,0.906,0.0967,0.0908,135.059,3
spotify:track:4SqfCU4jNDOqP8qKcSpMU9,"Introspection - Edit","Introspection (Edit)","Laraaji",2017-07-19,155411,38,false,,2026-04-09T09:22:44Z,"ambient,new age,drone","All Saints Records",0.145,0.124,9,-21.801,0,0.0331,0.936,0.633,0.0702,0.0338,76.356,3
spotify:track:35AlFEGYlarCs6kwwmvFak,"Music for 18 Musicians (1976): Pulses 1","Steve Reich: Music for 18 Musicians","Steve Reich;Ensemble Links;Rémi Durupt",2020-09-01,276273,21,false,,2026-04-09T09:22:44Z,"minimalism,contemporary classical,avant-garde,musique concrète,electroacoustic,classical,experimental,ambient","KAIROS",0.554,0.362,9,-22.927,1,0.0557,0.975,0.953,0.0883,0.427,109.667,4
